SEA,LAA,TBR,BAL,TBR,BOS,NYY,CHW,NYY,CLE,OAK,DET,SEA,HOU,OAK,KCR,NYY,MIN,TBR,NYY,SEA,OAK,OAK,SEA,NYY,TBR,OAK,TEX,OAK,TOR,SDP,ARI,SDP,ATL,PIT,CHC,SDP,CIN,SDP,COL,PIT,MIA,SFG,LAD,SEA,MIL,PIT,NYM,NYM,PHI,SDP,PIT,SEA,SDP,PIT,SFG,PHI,STL,PHI,WSN
SEA,LAA,TBR,BAL,TBR,BOS,NYY,CHW,NYY,CLE,OAK,DET,SEA,HOU,OAK,KCR,NYY,MIN,TBR,NYY,SFG,OAK,SDP,SEA,NYY,TBR,OAK,TEX,OAK,TOR,SDP,ARI,SDP,ATL,SDP,CHC,SDP,CIN,SDP,COL,PIT,MIA,SFG,LAD,SEA,MIL,PIT,NYM,PIT,PHI,SEA,PIT,SEA,SDP,PIT,SFG,PHI,STL,PHI,WSN
SEA,LAA,TBR,BAL,TBR,BOS,NYY,CHW,OAK,CLE,OAK,DET,SEA,HOU,OAK,KCR,OAK,MIN,TBR,NYY,SFG,OAK,SDP,SEA,NYY,TBR,PIT,TEX,SDP,TOR,SDP,ARI,SDP,ATL,SDP,CHC,SFG,CIN,SDP,COL,SDP,MIA,SFG,LAD,SEA,MIL,SDP,NYM,PIT,PHI,SEA,PIT,SFG,SDP,SDP,SFG,PIT,STL,PHI,WSN
SEA,LAA,TBR,BAL,TBR,BOS,OAK,CHW,OAK,CLE,PHI,DET,SEA,HOU,PHI,KCR,OAK,MIN,TBR,NYY,STL,OAK,STL,SEA,OAK,TBR,PIT,TEX,SDP,TOR,SDP,ARI,SDP,ATL,SDP,CHC,SFG,CIN,SDP,COL,SDP,MIA,SFG,LAD,SFG,MIL,SDP,NYM,PIT,PHI,SEA,PIT,SFG,SDP,SDP,SFG,PIT,STL,PHI,WSN
SEA,LAA,TBR,BAL,TBR,BOS,OAK,CHW,OAK,CLE,PHI,DET,SEA,HOU,PHI,KCR,OAK,MIN,TBR,NYY,STL,OAK,STL,SEA,OAK,TBR,SEA,TEX,SDP,TOR,SFG,ARI,SFG,ATL,SEA,CHC,SFG,CIN,SFG,COL,SDP,MIA,SFG,LAD,SFG,MIL,SDP,NYM,SDP,PHI,SFG,PIT,SFG,SDP,SDP,SFG,PIT,STL,PHI,WSN
SEA,LAA,TBR,BAL,TBR,BOS,OAK,CHW,PHI,CLE,PIT,DET,SEA,HOU,PHI,KCR,OAK,MIN,TBR,NYY,TBR,OAK,STL,SEA,OAK,TBR,SEA,TEX,SEA,TOR,SFG,ARI,SFG,ATL,SEA,CHC,SFG,CIN,SFG,COL,SFG,MIA,SFG,LAD,SFG,MIL,SFG,NYM,SDP,PHI,SFG,PIT,SFG,SDP,SDP,SFG,PIT,STL,PHI,WSN
SEA,LAA,TEX,BAL,TBR,BOS,SEA,CHW,PHI,CLE,PIT,DET,SEA,HOU,SEA,KCR,SEA,MIN,TBR,NYY,TBR,OAK,TBR,SEA,SEA,TBR,SEA,TEX,SEA,TOR,SFG,ARI,SFG,ATL,SFG,CHC,STL,CIN,SFG,COL,SFG,MIA,SFG,LAD,STL,MIL,SFG,NYM,SDP,PHI,SFG,PIT,SFG,SDP,SDP,SFG,PIT,STL,PHI,WSN
TBR,LAA,TEX,BAL,TBR,BOS,SEA,CHW,PHI,CLE,SEA,DET,TBR,HOU,SEA,KCR,SEA,MIN,TBR,NYY,TBR,OAK,TBR,SEA,SEA,TBR,SEA,TEX,SEA,TOR,SFG,ARI,STL,ATL,SFG,CHC,STL,CIN,SFG,COL,SFG,MIA,SFG,LAD,STL,MIL,SFG,NYM,SFG,PHI,STL,PIT,SFG,SDP,SDP,SFG,PIT,STL,PHI,WSN
TBR,LAA,TEX,BAL,TBR,BOS,SEA,CHW,SEA,CLE,SEA,DET,TBR,HOU,SEA,KCR,SEA,MIN,TBR,NYY,TBR,OAK,TBR,SEA,SEA,TBR,SEA,TEX,SFG,TOR,SFG,ARI,STL,ATL,SFG,CHC,STL,CIN,SFG,COL,STL,MIA,SFG,LAD,STL,MIL,STL,NYM,SFG,PHI,STL,PIT,SFG,SDP,SDP,SFG,PIT,STL,PHI,WSN
TBR,LAA,TEX,BAL,TEX,BOS,TBR,CHW,SEA,CLE,SEA,DET,TBR,HOU,SEA,KCR,TBR,MIN,TBR,NYY,TEX,OAK,TEX,SEA,TEX,TBR,SEA,TEX,SFG,TOR,SFG,ARI,STL,ATL,STL,CHC,STL,CIN,SFG,COL,STL,MIA,SFG,LAD,STL,MIL,STL,NYM,SFG,PHI,STL,PIT,SFG,SDP,SDP,SFG,PIT,STL,PIT,WSN
TEX,LAA,TOR,BAL,TEX,BOS,TBR,CHW,SEA,CLE,TBR,DET,TEX,HOU,STL,KCR,TBR,MIN,TEX,NYY,TEX,OAK,TEX,SEA,TEX,TBR,SEA,TEX,TBR,TOR,SFG,ARI,TOR,ATL,STL,CHC,STL,CIN,SFG,COL,STL,MIA,STL,LAD,STL,MIL,STL,NYM,STL,PHI,STL,PIT,SFG,SDP,SDP,SFG,PIT,STL,PIT,WSN
TEX,LAA,TOR,BAL,TEX,BOS,TBR,CHW,TBR,CLE,TBR,DET,TEX,HOU,STL,KCR,TBR,MIN,TEX,NYY,TEX,OAK,TEX,SEA,TEX,TBR,SEA,TEX,TBR,TOR,SFG,ARI,TOR,ATL,STL,CHC,STL,CIN,SFG,COL,TBR,MIA,STL,LAD,STL,MIL,STL,NYM,STL,PHI,STL,PIT,SFG,SDP,STL,SFG,PIT,STL,PIT,WSN
TEX,LAA,TOR,BAL,TEX,BOS,TEX,CHW,TBR,CLE,TBR,DET,TEX,HOU,TBR,KCR,TEX,MIN,TEX,NYY,TEX,OAK,TEX,SEA,TOR,TBR,SEA,TEX,TBR,TOR,SFG,ARI,WSN,ATL,STL,CHC,STL,CIN,SFG,COL,TBR,MIA,STL,LAD,STL,MIL,WSN,NYM,STL,PHI,STL,PIT,STL,SDP,STL,SFG,SDP,STL,SDP,WSN
TEX,LAA,TOR,BAL,TOR,BOS,TEX,CHW,TBR,CLE,TEX,DET,TEX,HOU,TBR,KCR,TEX,MIN,TOR,NYY,TEX,OAK,TEX,SEA,TOR,TBR,STL,TEX,TBR,TOR,SFG,ARI,WSN,ATL,STL,CHC,STL,CIN,STL,COL,WSN,MIA,TBR,LAD,STL,MIL,WSN,NYM,WSN,PHI,STL,PIT,STL,SDP,STL,SFG,SDP,STL,SDP,WSN
TEX,LAA,TOR,BAL,TOR,BOS,TEX,CHW,TBR,CLE,TEX,DET,TEX,HOU,TBR,KCR,TEX,MIN,TOR,NYY,TEX,OAK,TEX,SEA,TOR,TBR,STL,TEX,TBR,TOR,STL,ARI,WSN,ATL,STL,CHC,STL,CIN,STL,COL,WSN,MIA,TBR,LAD,STL,MIL,WSN,NYM,WSN,PHI,STL,PIT,STL,SDP,TBR,SFG,SDP,STL,SDP,WSN
TEX,LAA,TOR,BAL,TOR,BOS,TEX,CHW,TEX,CLE,TEX,DET,TEX,HOU,TBR,KCR,TOR,MIN,TOR,NYY,TEX,OAK,TEX,SEA,TOR,TBR,STL,TEX,TBR,TOR,STL,ARI,WSN,ATL,STL,CHC,STL,CIN,STL,COL,WSN,MIA,TOR,LAD,STL,MIL,WSN,NYM,WSN,PHI,STL,PIT,TBR,SDP,TBR,SFG,SFG,STL,SFG,WSN
TEX,LAA,TOR,BAL,TOR,BOS,TOR,CHW,TEX,CLE,TOR,DET,TEX,HOU,TEX,KCR,TOR,MIN,TOR,NYY,TEX,OAK,TEX,SEA,TOR,TBR,TBR,TEX,TBR,TOR,STL,ARI,WSN,ATL,STL,CHC,TEX,CIN,TOR,COL,WSN,MIA,TOR,LAD,TEX,MIL,WSN,NYM,WSN,PHI,TEX,PIT,TBR,SDP,TBR,SFG,SFG,STL,SFG,WSN
TEX,LAA,TOR,BAL,TOR,BOS,TOR,CHW,TEX,CLE,TOR,DET,TEX,HOU,TEX,KCR,TOR,MIN,TOR,NYY,TEX,OAK,TEX,SEA,TOR,TBR,TBR,TEX,TBR,TOR,TEX,ARI,WSN,ATL,STL,CHC,TEX,CIN,TOR,COL,WSN,MIA,TOR,LAD,TEX,MIL,WSN,NYM,WSN,PHI,TEX,PIT,TBR,SDP,TOR,SFG,SFG,STL,SFG,WSN
TEX,LAA,TOR,BAL,TOR,BOS,TOR,CHW,TOR,CLE,TOR,DET,TEX,HOU,TEX,KCR,TOR,MIN,TOR,NYY,TEX,OAK,TEX,SEA,TOR,TBR,TBR,TEX,TBR,TOR,TEX,ARI,WSN,ATL,STL,CHC,TEX,CIN,TOR,COL,WSN,MIA,WSN,LAD,TEX,MIL,WSN,NYM,WSN,PHI,WSN,PIT,WSN,SDP,TOR,SFG,SFG,STL,STL,WSN
TOR,LAA,TOR,BAL,TOR,BOS,TOR,CHW,TOR,CLE,WSN,DET,TOR,HOU,TOR,KCR,WSN,MIN,TOR,NYY,TOR,OAK,TOR,SEA,TOR,TBR,TOR,TEX,TEX,TOR,WSN,ARI,WSN,ATL,WSN,CHC,WSN,CIN,WSN,COL,WSN,MIA,WSN,LAD,WSN,MIL,WSN,NYM,WSN,PHI,WSN,PIT,WSN,SDP,WSN,SFG,WSN,STL,STL,WSN
TOR,LAA,WSN,BAL,TOR,BOS,WSN,CHW,TOR,CLE,WSN,DET,TOR,HOU,TOR,KCR,WSN,MIN,TOR,NYY,TOR,OAK,TOR,SEA,TOR,TBR,TOR,TEX,TEX,TOR,WSN,ARI,WSN,ATL,WSN,CHC,WSN,CIN,WSN,COL,WSN,MIA,WSN,LAD,WSN,MIL,WSN,NYM,WSN,PHI,WSN,PIT,WSN,SDP,WSN,SFG,WSN,STL,STL,WSN
TOR,LAA,WSN,BAL,TOR,BOS,WSN,CHW,TOR,CLE,WSN,DET,TOR,HOU,TOR,KCR,WSN,MIN,TOR,NYY,TOR,OAK,TOR,SEA,TOR,TBR,TOR,TEX,TEX,TOR,WSN,ARI,WSN,ATL,WSN,CHC,WSN,CIN,WSN,COL,WSN,MIA,WSN,LAD,WSN,MIL,WSN,NYM,WSN,PHI,WSN,PIT,WSN,SDP,WSN,SFG,WSN,STL,STL,WSN
